cabinet_id,phone,cli,fnn,address_info,street_number,street_name,street_type,locality,state,postcode,latitude,longitude,tty,indigenous_site,product_code,payphones_at_site,locator_address,attributes
02462614X1,0246268359,0429678633,PH:0246268359,NR SAMUEL PLC,154,RIVERSIDE,DRV,AIRDS,NSW,2560,-34.088531,150.830983,,,MPP1W,1,"154 RIVERSIDE DRV NR SAMUEL PLC, AIRDS AIRDS","Card Payphone,Incoming Calls"
02447370Y2,0244737829,0438533899,PH:0244737829,WALLAGA LAKE KOORI,13,UMBARRA,RD,AKOLELE,NSW,2546,-36.35321,150.0688,,RIC,MPP2W,1,"13 UMBARRA RD WALLAGA LAKE KOORI, AKOLELE","Card Payphone,Incoming Calls,WIFI Hotspot"
02689280X2,0268928203,0268928203,PH:0268928203,OS RABBIT TRAP HTL,1,FEDERATION,ST,ALBERT,NSW,2873,-32.35655,147.50857,,,MPP1,1,"1 FEDERATION ST OS RABBIT TRAP HTL, ALBERT","Card Payphone,Incoming Calls"
02425707X2,0242571370,0242571370,PH:0242571370,NR CALDERWOOD RD,222,TONGARRA,RD,ALBION PARK,NSW,2527,-34.571476,150.76484,,,MPP1,1,"222 TONGARRA RD NR CALDERWOOD RD, ALBION PARK","Card Payphone,Incoming Calls"
02425709X2,0242571285,0498184220,PH:0242571285,OS POST OFFICE,133,TONGARRA,RD,ALBION PARK,NSW,2527,-34.57071,150.77597,,,MPP1W,1,"133 TONGARRA RD OS POST OFFICE, ALBION PARK","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
02425715X2,0242571303,0436482760,PH:0242571303,NR WILEY ST,158,TERRY,ST,ALBION PARK,NSW,2527,-34.57945,150.77731,,,MPP1W,1,"158 TERRY ST NR WILEY ST, ALBION PARK","Card Payphone,Incoming Calls"
02425701X1,0242571293,0242571293,PH:0242571293,ALBION PARK RWS,209,PRINCES,HWY,ALBION PARK RAIL,NSW,2527,-34.562917,150.798657,,,MPP1,1,"209 PRINCES HWY ALBION PARK RWS, ALBION PARK RAIL","Card Payphone,Incoming Calls"
02425701X2,0242573514,0499639567,PH:0242573514,CNR ASH ST,25,PINE,ST,ALBION PARK RAIL,NSW,2527,-34.57119,150.80103,,,MPP1W,1,"25 PINE ST CNR ASH ST, ALBION PARK RAIL","Card Payphone,Incoming Calls,WIFI Hotspot"
02425711X2,0242571151,0242571151,PH:0242571151,CNR CREAMERY RD,179,PRINCES,HWY,ALBION PARK RAIL,NSW,2527,-34.560871,150.795942,,,MPP1,1,"179 PRINCES HWY CNR CREAMERY RD, ALBION PARK RAIL","Card Payphone,Incoming Calls"
02602105X2,0260211365,0475214540,PH:0260211365,CNR DEAN ST,498,DAVID,ST,ALBURY,NSW,2640,-36.081511,146.920822,,,MPP1,1,"498 DAVID ST CNR DEAN ST, ALBURY","Card Payphone,Incoming Calls"
02602108X2,0260212454,0448664520,PH:0260212454,CNR WILSON ST,591,DAVID,ST,ALBURY,NSW,2640,-36.07657,146.921531,,,MPP1W,1,"591 DAVID ST CNR WILSON ST, ALBURY","Card Payphone,Incoming Calls"
02602109X2,0260212632,0473884222,PH:0260212632,OS SHOPS,629,JONES,ST,ALBURY,NSW,2640,-36.073546,146.91339,,,MPP1,1,"629 JONES ST OS SHOPS, ALBURY","Card Payphone,Incoming Calls"
02602116X2,0260214165,0437104384,PH:0260214165,CNR DEAN ST,504,OLIVE,ST,ALBURY,NSW,2640,-36.080878,146.918308,,,MPP1,1,"504 OLIVE ST CNR DEAN ST, ALBURY","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
02602119X2,0260214654,0455159968,PH:0260214654,E OF KIEWA ST,569,DEAN,ST,ALBURY,NSW,2640,-36.080786,146.916139,,,MPP1,1,"569 DEAN ST E OF KIEWA ST, ALBURY","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
02602122X2,0260215109,0429927407,PH:0260215109,NR HUME ST,432,TOWNSEND,ST,ALBURY,NSW,2640,-36.084003,146.912518,,,MPP1W,1,"432 TOWNSEND ST NR HUME ST, ALBURY","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
02602300X2,0260231006,0455107991,PH:0260231006,,486,DEAN,ST,ALBURY,NSW,2640,-36.08103,146.919145,,,MPP1,1,"486 DEAN ST , ALBURY","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
02604106X2,0260412437,0448129096,PH:0260412437,,652,DEAN,ST,ALBURY,NSW,2640,-36.08021,146.91197,,,MPP1W,1,"652 DEAN ST , ALBURY","Card Payphone,Incoming Calls,WIFI Hotspot"
02604115X2,0260412480,0409657425,PH:0260412480,W OF KIEWA ST,591,DEAN,ST,ALBURY,NSW,2640,-36.08068,146.91467,,,MPP1,1,"591 DEAN ST W OF KIEWA ST, ALBURY","Card Payphone,Incoming Calls,WIFI Hotspot,LTE"
02686530X2,0268653201,0268653201,PH:0268653201,,29,GOOBANG,ST,ALECTOWN,NSW,2870,-32.93226,148.241044,,,MPP1,1,"LOT 15 29 GOOBANG ST , ALECTOWN","Card Payphone,Incoming Calls"
02839400X2,0283949814,0418694981,PH:0283949814,GREEN SQR RLWY STN,312,BOTANY,RD,ALEXANDRIA,NSW,2015,-33.90624,151.20247,,,MPP1W,1,"312 BOTANY RD GREEN SQR RLWY STN, ALEXANDRIA","Card Payphone,Incoming Calls"
02931021X2,0293101158,0472814170,PH:0293101158,CNR COLLINS ST,44,O'RIORDAN,ST,ALEXANDRIA,NSW,2015,-33.91192,151.19751,,,MPP1,1,"44 O'RIORDAN ST CNR COLLINS ST, ALEXANDRIA","Card Payphone,Incoming Calls"
02931028X2,0293102652,0436403042,PH:0293102652,NR MCEVOY ST,2,MCCAULEY,ST,ALEXANDRIA,NSW,2015,-33.902303,151.198479,,,MPP1,1,"2 MCCAULEY ST NR MCEVOY ST, ALEXANDRIA","Card Payphone,Incoming Calls,WIFI Hotspot"
02931075X2,0293105875,0461271343,PH:0293105875,CNR HENDERSON RD,44,BOTANY,RD,ALEXANDRIA,NSW,2015,-33.896559,151.199187,,,MPP1,1,"44 BOTANY RD CNR HENDERSON RD, ALEXANDRIA","Card Payphone,Incoming Calls"
02969943X2,0296992440,0455572025,PH:0296992440,NR BOTANY RD,5,HENDERSON,RD,ALEXANDRIA,NSW,2015,-33.896703,151.198749,,,MPP1,1,"5 HENDERSON RD NR BOTANY RD, ALEXANDRIA","Card Payphone,Incoming Calls,WIFI Hotspot"
02969949X2,0296993267,0448259230,PH:0296993267,NR BOTANY RD,2,BUCKLAND,ST,ALEXANDRIA,NSW,2015,-33.89886,151.199856,,,MPP1,1,"2 BUCKLAND ST NR BOTANY RD, ALEXANDRIA","Card Payphone,Incoming Calls,WIFI Hotspot"
02993820X2,0299381715,0447161656,PH:0299381715,CNR ORARA RD,44,KENTWELL,RD,ALLAMBIE HEIGHTS,NSW,2100,-33.775663,151.263092,,,MPP1W,1,"44 KENTWELL RD CNR ORARA RD, ALLAMBIE HEIGHTS","Card Payphone,Incoming Calls"
02997518X2,0299756473,0475029420,PH:0299756473,OS COMMUNITY CNTR,130,ALLAMBIE,RD,ALLAMBIE HEIGHTS,NSW,2100,-33.765329,151.250056,,,MPP1W,1,"130 ALLAMBIE RD OS COMMUNITY CNTR, ALLAMBIE HEIGHTS","Card Payphone,Incoming Calls"
02955305X2,0295538169,0439763012,PH:0295538169,NR POST OFFICE,464,RAILWAY,PDE,ALLAWAH,NSW,2218,-33.970159,151.115098,,,MPP1W,2,"464 RAILWAY PDE NR POST OFFICE, ALLAWAH","Card Payphone,Incoming Calls"
02955347X2,0295538275,0497992803,PH:0295538275,ALLAWAH RWS,0,RAILWAY,PDE,ALLAWAH,NSW,2218,-33.969737,151.114567,,,MPP1W,1,"0 RAILWAY PDE ALLAWAH RWS, ALLAWAH","Card Payphone,Incoming Calls"
02958800X2,0295881277,0455798820,PH:0295881277,NR POST OFFICE,464,RAILWAY,PDE,ALLAWAH,NSW,2218,-33.970159,151.115098,,,MPP1W,2,"464 RAILWAY PDE NR POST OFFICE, ALLAWAH","Card Payphone,Incoming Calls,WIFI Hotspot"
02662800X2,0266280200,0428304771,PH:0266280200,POST OFFICE,80,MAIN,ST,ALSTONVILLE,NSW,2477,-28.84116,153.43965,,,MPP1W,1,"80 MAIN ST POST OFFICE, ALSTONVILLE","Card Payphone,Incoming Calls,WIFI Hotspot"
02662830X1,0266283871,0266283871,PH:0266283871,ALSTONVILLE PLAZA,89,MAIN,ST,ALSTONVILLE,NSW,2477,-28.84313,153.44056,,,MPP1,1,"89 MAIN ST ALSTONVILLE PLAZA, ALSTONVILLE","Card Payphone,Incoming Calls"
02462839X2,0246283725,0436461116,PH:0246283725,OS SHOPPING CENTRE,45,WOODHOUSE,DRV,AMBARVALE,NSW,2560,-34.08628,150.801255,,,MPP1,1,"45 WOODHOUSE DRV OS SHOPPING CENTRE, AMBARVALE","Card Payphone,Incoming Calls,WIFI Hotspot"
02645421X2,0264542207,0264542207,PH:0264542207,IN CARAVAN PARK,0,PENNINSULAR,RD,ANGLERS REACH,NSW,2629,-35.997132,148.661775,,,MPP1,1,"0 PENNINSULAR RD IN CARAVAN PARK, ANGLERS REACH","Card Payphone,Incoming Calls"
02645425X2,0264542493,0264542493,PH:0264542493,OS CARAVAN PARK,3,ILLAWONG,RD,ANGLERS REACH,NSW,2629,-36.000666,148.663471,,,MPP1,1,"3 ILLAWONG RD OS CARAVAN PARK, ANGLERS REACH","Card Payphone,Incoming Calls"
02664621X2,0266462106,0266462106,PH:0266462106,OS ANGOURIE STORE,17,THE CRESCENT,,ANGOURIE,NSW,2464,-29.479154,153.36001,,,MPP1,1,"17 THE CRESCENT  OS ANGOURIE STORE, ANGOURIE","Card Payphone,Incoming Calls"
02498211X2,0249821106,0473112418,PH:0249821106,CNR CAMPBELL AVE,140,GAN GAN,RD,ANNA BAY,NSW,2316,-32.777854,152.084596,,,MPP1W,1,"140 GAN GAN RD CNR CAMPBELL AVE, ANNA BAY","Card Payphone,Incoming Calls,WIFI Hotspot"
02955215X2,0295522313,0295522313,PH:0295522313,NR BOOTH ST O/S PO,126,JOHNSTON,ST,ANNANDALE,NSW,2038,-33.881202,151.170644,,,MPP1,1,"126 JOHNSTON ST NR BOOTH ST O/S PO, ANNANDALE","Card Payphone,Incoming Calls"
02966014X2,0296602893,0296602893,PH:0296602893,NR JOHNSTON ST,119,BOOTH,ST,ANNANDALE,NSW,2038,-33.881193,151.170195,,,MPP1,1,"119 BOOTH ST NR JOHNSTON ST, ANNANDALE","Card Payphone,Incoming Calls"
02967900X2,0296791810,0296791810,PH:0296791810,NR DEBORAH RD,169,ANNANGROVE,RD,ANNANGROVE,NSW,2156,-33.67145,150.95593,,,MPP1,1,"169 ANNANGROVE RD NR DEBORAH RD, ANNANGROVE","Card Payphone,Incoming Calls"
02463100X2,0246311109,0447461835,PH:0246311109,OS SHOPS,75,APPIN,RD,APPIN,NSW,2560,-34.20069,150.78756,,,MPP1W,1,"75 APPIN RD OS SHOPS, APPIN APPIN","Card Payphone,Incoming Calls,WIFI Hotspot"
02684507X2,0268452654,0268452654,PH:0268452654,WELLINGTON CAVES,97,CAVES,RD,APSLEY,NSW,2820,-32.62079,148.93806,,,MPP1,1,"97 CAVES RD WELLINGTON CAVES, APSLEY","Card Payphone,Incoming Calls"
02484640X2,0248464010,0248464010,PH:0248464010,OS HOTEL,5943,ARALUEN,RD,ARALUEN,NSW,2622,-35.64316,149.81319,,,MPP1,1,"5943 ARALUEN RD OS HOTEL, ARALUEN","Card Payphone,Incoming Calls"
02965303X2,0296532842,0296532842,PH:0296532842,,142,ARCADIA,RD,ARCADIA,NSW,2159,-33.622303,151.053219,,,MPP1,1,"142 ARCADIA RD , ARCADIA","Card Payphone,Incoming Calls"
02697820X2,0269782200,0269782200,PH:0269782200,LIONS PARK,0,ARIAH,ST,ARDLETHAN,NSW,2665,-34.357847,146.902778,,,MPP1,1,"0 ARIAH ST LIONS PARK, ARDLETHAN","Card Payphone,Incoming Calls"
02495809X2,0249583787,0438364431,PH:0249583787,NR PRINCESS ST,436,LAKE,RD,ARGENTON,NSW,2284,-32.935262,151.629261,,,MPP1W,1,"436 LAKE RD NR PRINCESS ST, ARGENTON","Card Payphone,Incoming Calls"
02697410X2,0269741009,0269741009,PH:0269741009,O/S POST OFFICE,44,COOLAMON,ST,ARIAH PARK,NSW,2665,-34.34813,147.2207,,,MPP1,1,"44 COOLAMON ST O/S POST OFFICE, ARIAH PARK","Card Payphone,Incoming Calls"
02684858X2,0268485800,0268485800,PH:0268485800,,0,ARMATREE,ST,ARMATREE,NSW,2828,-31.447171,148.479581,,,MPP1,1,"0 ARMATREE ST , ARMATREE","Card Payphone,Incoming Calls"
02677103X2,0267714982,0429550323,PH:0267714982,OS JEAN PIERRE'S,118,BEARDY,ST,ARMIDALE,NSW,2350,-30.514068,151.668482,,,MPP1,1,"118 BEARDY ST OS JEAN PIERRE'S, ARMIDALE","Card Payphone,Incoming Calls,WIFI Hotspot,LTE"
02677108X1,0267712083,0267712083,PH:0267712083,ARMIDALE PLAZA,195,BEARDY,ST,ARMIDALE,NSW,2350,-30.511852,151.665305,,,MPP1,1,"195 BEARDY ST ARMIDALE PLAZA, ARMIDALE","Card Payphone,Incoming Calls"
02677112X2,0267714001,0483192861,PH:0267714001,WST MACDONALD DVE,17,ERSKINE,ST,ARMIDALE,NSW,2350,-30.506365,151.685013,,,MPP1W,1,"17 ERSKINE ST WST MACDONALD DVE, ARMIDALE","Card Payphone,Incoming Calls"
02677120X2,0267712137,0267712137,PH:0267712137,O/S SERVICE STN,8,QUEEN ELIZABETH,DRV,ARMIDALE,NSW,2350,-30.503363,151.651303,,,MPP1,1,"8 QUEEN ELIZABETH DRV O/S SERVICE STN, ARMIDALE","Card Payphone,Incoming Calls"
02677206X2,0267728121,0461545481,PH:0267728121,NR OHIO ST,298,BEARDY,ST,ARMIDALE,NSW,2350,-30.509896,151.653363,,,MPP1,1,"298 BEARDY ST NR OHIO ST, ARMIDALE","Card Payphone,Incoming Calls"
02677218X2,0267721143,0448760732,PH:0267721143,CNR BEARDY ST,117,JESSIE,ST,ARMIDALE,NSW,2350,-30.512961,151.663505,,,MPP1W,1,"117 JESSIE ST CNR BEARDY ST, ARMIDALE","Card Payphone,Incoming Calls,WIFI Hotspot"
02677222X2,0267721387,0267721387,PH:0267721387,OS COURT HOUSE,162,BEARDY,ST,ARMIDALE,NSW,2350,-30.513461,151.666841,,,MPP1,1,"162 BEARDY ST OS COURT HOUSE, ARMIDALE","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
02677225X2,0267721548,0267721548,PH:0267721548,CNR RUSDEN ST,129,MARSH,ST,ARMIDALE,NSW,2350,-30.515805,151.668478,,,MPP1,1,"129 MARSH ST CNR RUSDEN ST, ARMIDALE","Card Payphone,Incoming Calls"
02677229X2,0267721832,0436345347,PH:0267721832,,142,MARKHAM,ST,ARMIDALE,NSW,2350,-30.516432,151.657222,,,MPP1W,1,"142 MARKHAM ST , ARMIDALE","Card Payphone,Incoming Calls"
02677234X2,0267722140,0436298765,PH:0267722140,WEST END MALL,194,BEARDY,ST,ARMIDALE,NSW,2350,-30.51325,151.66559,,,MPP1W,1,"194 BEARDY ST WEST END MALL, ARMIDALE","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
02677237X2,0267728026,0267728026,PH:0267728026,CNR MARSH ST,104,MANN,ST,ARMIDALE,NSW,2350,-30.521333,151.666369,,,MPP1,1,"104 MANN ST CNR MARSH ST, ARMIDALE","Card Payphone,Incoming Calls"
02677246X2,0267729011,0428025282,PH:0267729011,OS TOWN HALL,129,RUSDEN,ST,ARMIDALE,NSW,2350,-30.514779,151.666052,,,MPP1W,1,"129 RUSDEN ST OS TOWN HALL, ARMIDALE","Card Payphone,Incoming Calls,WIFI Hotspot"
02677248X2,0267714736,0267714736,PH:0267714736,UNE-UNION ARCADE,0,RING,RD,ARMIDALE,NSW,2350,-30.485635,151.644622,,,MPP1,1,"0 RING RD UNE-UNION ARCADE, ARMIDALE","Card Payphone,Incoming Calls"
02677250X2,0267729120,0409271792,PH:0267729120,IN HOSPITAL FOYER,226,RUSDEN,ST,ARMIDALE,NSW,2350,-30.51241,151.65513,,,MPP1,1,"226 RUSDEN ST IN HOSPITAL FOYER, ARMIDALE","Card Payphone,Incoming Calls"
02677251X2,0267729140,0458819454,PH:0267729140,CNR BUTLER ST,184,MOSSMAN,ST,ARMIDALE,NSW,2350,-30.519907,151.653825,,,MPP1W,1,"184 MOSSMAN ST CNR BUTLER ST, ARMIDALE","Card Payphone,Incoming Calls"
02677255X2,0267721054,0267721054,PH:0267721054,CNR ENID ST,194,CANAMBE,ST,ARMIDALE,NSW,2350,-30.52518,151.677422,,,MPP1,1,"194 CANAMBE ST CNR ENID ST, ARMIDALE","Card Payphone,Incoming Calls"
02956711X2,0295678173,0436297640,PH:0295678173,,29,FIRTH,ST,ARNCLIFFE,NSW,2205,-33.937332,151.14648,,,MPP1W,1,"29 FIRTH ST , ARNCLIFFE","Card Payphone,Incoming Calls,WIFI Hotspot"
02956718X2,0295678376,0436464729,PH:0295678376,NR SRA STATION,1,FIRTH,ST,ARNCLIFFE,NSW,2205,-33.936617,151.146912,,,MPP1W,1,"1 FIRTH ST NR SRA STATION, ARNCLIFFE","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
02959716X2,0295974817,0484572499,PH:0295974817,,26,EDEN,ST,ARNCLIFFE,NSW,2205,-33.937538,151.148103,,,MPP1W,1,"26 EDEN ST , ARNCLIFFE","Card Payphone,Incoming Calls"
02983134X2,0298313461,0437524515,PH:0298313461,PENNY PLACE,180,RESERVOIR,RD,ARNDELL PARK,NSW,2148,-33.796338,150.897019,,,MPP1W,1,"180 RESERVOIR RD PENNY PLACE, ARNDELL PARK","Card Payphone,Incoming Calls"
02664923X2,0266492336,0266492336,PH:0266492336,BH HOLIDAY PK,46,ARRAWARRA BEACH,RD,ARRAWARRA,NSW,2456,-30.059512,153.195574,,,MPP1,1,"46 ARRAWARRA BEACH RD BH HOLIDAY PK, ARRAWARRA","Card Payphone,Incoming Calls"
02665426X2,0266542785,0473843018,PH:0266542785,OPP THIRD AVE,220,ARRAWARRA,RD,ARRAWARRA HEADLAND,NSW,2456,-30.060672,153.200057,,,MPP1W,1,"220 ARRAWARRA RD OPP THIRD AVE, ARRAWARRA HEADLAND","Card Payphone,Incoming Calls"
02941203X2,0294122509,0455720362,PH:0294122509,NEAR 2A,2,BROUGHTON,RD,ARTARMON,NSW,2064,-33.808905,151.184427,,,MPP1W,1,"2 BROUGHTON RD NEAR 2A, ARTARMON","Card Payphone,Incoming Calls,WIFI Hotspot"
02941310X2,0294133682,0476249894,PH:0294133682,ARTARMON RLWY STN,60,HAMPDEN,RD,ARTARMON,NSW,2064,-33.80885,151.185189,,,MPP1W,1,"PLATFM 2 60 HAMPDEN RD ARTARMON RLWY STN, ARTARMON","Card Payphone,Incoming Calls"
02941946X2,0294198590,0473071247,PH:0294198590,NR 26 ELIZABETH ST,5,WILKES,AVE,ARTARMON,NSW,2064,-33.807986,151.185021,,,MPP1W,1,"5 WILKES AVE NR 26 ELIZABETH ST, ARTARMON","Card Payphone,Incoming Calls,WIFI Hotspot"
02941951X2,0294198829,0448639965,PH:0294198829,NR JERSEY RD,72,HAMPDEN,RD,ARTARMON,NSW,2064,-33.809234,151.185162,,,MPP1W,1,"72 HAMPDEN RD NR JERSEY RD, ARTARMON","Card Payphone,Incoming Calls,WIFI Hotspot"
02941954X2,0294196121,0455543762,PH:0294196121,NR JERSEY RD,66,HAMPDEN,RD,ARTARMON,NSW,2064,-33.809353,151.185393,,,MPP1W,1,"66 HAMPDEN RD NR JERSEY RD, ARTARMON","Card Payphone,Incoming Calls"
02979910X2,0297992598,0297992598,PH:0297992598,NR THIRD AVE,43,KING,ST,ASHBURY,NSW,2193,-33.90076,151.12006,,,MPP1,1,"43 KING ST NR THIRD AVE, ASHBURY","Card Payphone,Incoming Calls"
02960703X2,0296073232,0497953826,PH:0296073232,OPP CARPENTER LN,11,SINCLAIR,RD,ASHCROFT,NSW,2168,-33.915455,150.899149,,,MPP1W,1,"11 SINCLAIR RD OPP CARPENTER LN, ASHCROFT","Card Payphone,Incoming Calls"
02971614X2,0297166409,0418738353,PH:0297166409,OS PRATTEN PARK,47,ARTHUR,ST,ASHFIELD,NSW,2131,-33.891792,151.122417,,,MPP1W,1,"47 ARTHUR ST OS PRATTEN PARK, ASHFIELD","Card Payphone,Incoming Calls,WIFI Hotspot"
02971615X2,0297166433,0477890838,PH:0297166433,,68,CHARLOTTE,ST,ASHFIELD,NSW,2131,-33.88397,151.12746,,,MPP1W,1,"68 CHARLOTTE ST , ASHFIELD","Card Payphone,Incoming Calls"
02971617X2,0297166903,0297166903,PH:0297166903,OS ASHFIELD MALL,244,LIVERPOOL,RD,ASHFIELD,NSW,2131,-33.88839,151.12404,,,MPP1,2,"244 LIVERPOOL RD OS ASHFIELD MALL, ASHFIELD","Card Payphone,Incoming Calls"
02971624X2,0297990357,0297990357,PH:0297990357,OPP DRAKES LANE,13,HERCULES,ST,ASHFIELD,NSW,2131,-33.888386,151.12522,,,MPP1,1,"13 HERCULES ST OPP DRAKES LANE, ASHFIELD","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
02971627X2,0297166841,0297166841,PH:0297166841,OS ASHFIELD MALL,244,LIVERPOOL,RD,ASHFIELD,NSW,2131,-33.88839,151.12404,,,MPP1,2,"244 LIVERPOOL RD OS ASHFIELD MALL, ASHFIELD","Card Payphone,Incoming Calls"
02979703X2,0297971520,0297971520,PH:0297971520,NTH DRAKES LANE,11,HERCULES,ST,ASHFIELD,NSW,2131,-33.888258,151.125339,,,MPP1,1,"11 HERCULES ST NTH DRAKES LANE, ASHFIELD","Card Payphone,Incoming Calls"
02979903X2,0297994883,0455779984,PH:0297994883,NR PEMBROKE ST,40,ORPINGTON,ST,ASHFIELD,NSW,2131,-33.885591,151.131433,,,MPP1W,1,"40 ORPINGTON ST NR PEMBROKE ST, ASHFIELD","Card Payphone,Incoming Calls"
02979906X2,0297993243,0297993243,PH:0297993243,,83,LIVERPOOL,RD,ASHFIELD,NSW,2131,-33.888917,151.133154,,,MPP1,1,"83 LIVERPOOL RD , ASHFIELD","Card Payphone,Incoming Calls"
02979913X2,0297993298,0419512767,PH:0297993298,CNR CECIL ST,15,CHANDOS,ST,ASHFIELD,NSW,2131,-33.885186,151.12897,,,MPP1W,1,"15 CHANDOS ST CNR CECIL ST, ASHFIELD","Card Payphone,Incoming Calls"
02979916X2,0297995983,0297995983,PH:0297995983,NR MURRELL ST,176,LIVERPOOL,RD,ASHFIELD,NSW,2131,-33.890185,151.127589,,,MPP1,1,"176 LIVERPOOL RD NR MURRELL ST, ASHFIELD","Card Payphone,Incoming Calls,WIFI Hotspot"
02979919X2,0297996960,0455735396,PH:0297996960,NR CHARLOTTE ST,75,ALT,ST,ASHFIELD,NSW,2131,-33.881793,151.126122,,,MPP1W,1,"75 ALT ST NR CHARLOTTE ST, ASHFIELD","Card Payphone,Incoming Calls"
02979930X2,0297998360,0417869522,PH:0297998360,O/S RAIL STATION,1,BROWN,ST,ASHFIELD,NSW,2131,-33.887884,151.125643,,,MPP1W,1,"1 BROWN ST O/S RAIL STATION, ASHFIELD","Card Payphone,Incoming Calls"
02979932X2,0297998971,0297998971,PH:0297998971,O/S RAIL STATION,1,STATION,ST,ASHFIELD,NSW,2131,-33.887278,151.125623,,,MPP1,1,"1 STATION ST O/S RAIL STATION, ASHFIELD","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
02672542X2,0267254207,0400759357,PH:0267254207,NR DUFF ST,32,ALBURY,ST,ASHFORD,NSW,2361,-29.322429,151.095325,,,MPP1W,1,"32 ALBURY ST NR DUFF ST, ASHFD ASHFORD","Card Payphone,Incoming Calls,WIFI Hotspot"
02675420X2,0267542110,0267542110,PH:0267542110,CNR NORTH ST,49,BOOLOOROO,ST,ASHLEY,NSW,2400,-29.31643,149.806693,,,MPP1,1,"49 BOOLOOROO ST CNR NORTH ST, ASHLEY","Card Payphone,Incoming Calls"
02693115X2,0269311854,0455669929,PH:0269311854,PAYPHONE O/S,1,ARNOTT,ST,ASHMONT,NSW,2650,-35.128175,147.32482,,,MPP1W,1,"1 ARNOTT ST PAYPHONE O/S, ASHMONT","Card Payphone,Incoming Calls"
02693117X2,0269311432,0477388175,PH:0269311432,O/S ASHMONT C/CENT,42,TOBRUK,ST,ASHMONT,NSW,2650,-35.126226,147.329237,,,MPP1W,1,"42 TOBRUK ST O/S ASHMONT C/CENT, ASHMONT","Card Payphone,Incoming Calls"
02693130X2,0269313750,0436026635,PH:0269313750,O/S SHOPS,22,TARAKAN,ST,ASHMONT,NSW,2650,-35.126217,147.335625,,,MPP1W,1,"22 TARAKAN ST O/S SHOPS, ASHMONT","Card Payphone,Incoming Calls"
02947731X2,0294775510,0447621183,PH:0294775510,O/S POST OFFICE,1,AMOR,ST,ASQUITH,NSW,2077,-33.68734,151.108154,,,MPP1W,1,"1 AMOR ST O/S POST OFFICE, ASQUITH","Card Payphone,Incoming Calls"
02948220X2,0294821410,0457296666,PH:0294821410,ASQUITH RWS E/SIDE,13,HALDANE,ST,ASQUITH,NSW,2077,-33.6886,151.10853,,,MPP1W,1,"PLATFM 1 13 HALDANE ST ASQUITH RWS E/SIDE, ASQUITH","Card Payphone,Incoming Calls"
02676950X2,0267695696,0267695696,PH:0267695696,OS GENERAL STORE,5,MANILLA,RD,ATTUNGA,NSW,2345,-30.9289684,150.8460098,,,MPP1,1,"5 MANILLA RD OS GENERAL STORE, ATTUNGA","Card Payphone,Incoming Calls"
02964306X2,0296435917,0436442221,PH:0296435917,,35,AUBURN,RD,AUBURN,NSW,2144,-33.85111,151.032929,,,MPP1W,1,"35 AUBURN RD , AUBURN","Card Payphone,Incoming Calls"
02964307X2,0296437863,0436296655,PH:0296437863,,67,RAWSON,ST,AUBURN,NSW,2144,-33.849391,151.033777,,,MPP1W,1,"67 RAWSON ST , AUBURN","Card Payphone,Incoming Calls"
02964310X2,0296438501,0455863298,PH:0296438501,CNR OF AUBURN RD,3,SOUTH,PDE,AUBURN,NSW,2144,-33.850042,151.033237,,,MPP1W,1,"3 SOUTH PDE CNR OF AUBURN RD, AUBURN","Card Payphone,Incoming Calls"
02964311X2,0296438927,0447404167,PH:0296438927,OPP AUBURN STATION,88,SOUTH,PDE,AUBURN,NSW,2144,-33.849906,151.032952,,,MPP1W,1,"88 SOUTH PDE OPP AUBURN STATION, AUBURN","Card Payphone,Incoming Calls,WIFI Hotspot"
02964312X2,0296438765,0477723499,PH:0296438765,O/S PUBLIC SCHOOL,70,AUBURN,RD,AUBURN,NSW,2144,-33.853564,151.032488,,,MPP1W,1,"70 AUBURN RD O/S PUBLIC SCHOOL, AUBURN","Card Payphone,Incoming Calls"
02964604X1,0296465291,0419603507,PH:0296465291,AUBURN RLWY STN,105,SOUTH,PDE,AUBURN,NSW,2144,-33.84917,151.03298,,,MPP1W,2,"CNCRSE  105 SOUTH PDE AUBURN RLWY STN, AUBURN","Card Payphone,Incoming Calls"
02964606X1,0296465407,0455239456,PH:0296465407,AUBURN RLWY STN,105,SOUTH,PDE,AUBURN,NSW,2144,-33.84917,151.03298,TTY,,MPP1W,2,"CNCRSE  105 SOUTH PDE AUBURN RLWY STN, AUBURN","Card Payphone,TTY,Incoming Calls"
02964637X2,0297495526,0419429185,PH:0297495526,NEAR AUBURN RD,2,KERR,PDE,AUBURN,NSW,2144,-33.850703,151.033341,,,MPP1W,2,"2 KERR PDE NEAR AUBURN RD, AUBURN","Card Payphone,Incoming Calls"
